timestamp,country,admin1,admin2,admin3,lat,lng,feature,value
2022-01-01T00:00:00,,,,,,,Infected,0.0373948833367538
2022-01-02T00:00:00,,,,,,,Infected,0.034129040189531265
2022-01-03T00:00:00,,,,,,,Infected,0.03104774788138752
2022-01-04T00:00:00,,,,,,,Infected,0.028162940816108675
2022-01-05T00:00:00,,,,,,,Infected,0.025479950339431533
2022-01-06T00:00:00,,,,,,,Infected,0.022999334319509082
2022-01-07T00:00:00,,,,,,,Infected,0.02071745522538309
2022-01-08T00:00:00,,,,,,,Infected,0.018627593494341996
2022-01-09T00:00:00,,,,,,,Infected,0.01672097935837604
2022-01-10T00:00:00,,,,,,,Infected,0.014987732809657263
2022-01-11T00:00:00,,,,,,,Infected,0.013416945945485346
2022-01-12T00:00:00,,,,,,,Infected,0.011996838530348556
2022-01-13T00:00:00,,,,,,,Infected,0.010715962747341686
2022-01-14T00:00:00,,,,,,,Infected,0.009563150069033128
2022-01-15T00:00:00,,,,,,,Infected,0.008527550317545814
2022-01-16T00:00:00,,,,,,,Infected,0.007598668234718735
2022-01-17T00:00:00,,,,,,,Infected,0.0067664910261107545
2022-01-18T00:00:00,,,,,,,Infected,0.006021992131154401
2022-01-19T00:00:00,,,,,,,Infected,0.005356813829061929
2022-01-20T00:00:00,,,,,,,Infected,0.004763122851941129
2022-01-21T00:00:00,,,,,,,Infected,0.004233610384795286
2022-01-22T00:00:00,,,,,,,Infected,0.0037615154687028114
2022-01-23T00:00:00,,,,,,,Infected,0.003340919079249019
2022-01-24T00:00:00,,,,,,,Infected,0.002966573652151832
2022-01-25T00:00:00,,,,,,,Infected,0.002633625368382043
2022-01-26T00:00:00,,,,,,,Infected,0.002337608027624099
2022-01-27T00:00:00,,,,,,,Infected,0.002074443048276101
2022-01-28T00:00:00,,,,,,,Infected,0.0018404682732706416
2022-01-29T00:00:00,,,,,,,Infected,0.0016325912548368214
2022-01-30T00:00:00,,,,,,,Infected,0.001448049555104119
2022-01-31T00:00:00,,,,,,,Infected,0.0012842948911970335
2022-02-01T00:00:00,,,,,,,Infected,0.0011389930339880858
2022-02-02T00:00:00,,,,,,,Infected,0.0010100238080978288
2022-02-03T00:00:00,,,,,,,Infected,0.0008954975523087676
2022-02-04T00:00:00,,,,,,,Infected,0.0007938528021340316
2022-02-05T00:00:00,,,,,,,Infected,0.0007037192901030873
2022-02-06T00:00:00,,,,,,,Infected,0.000623831428599933
2022-02-07T00:00:00,,,,,,,Infected,0.0005530277202519769
2022-02-08T00:00:00,,,,,,,Infected,0.0004902507579300358
2022-02-09T00:00:00,,,,,,,Infected,0.00043454744409371056
2022-02-10T00:00:00,,,,,,,Infected,0.00038510493567599696
2022-02-11T00:00:00,,,,,,,Infected,0.00034126540834222304
2022-02-12T00:00:00,,,,,,,Infected,0.00030242786414139925
2022-02-13T00:00:00,,,,,,,Infected,0.00026803571331993325
2022-02-14T00:00:00,,,,,,,Infected,0.00023757677432162996
2022-02-15T00:00:00,,,,,,,Infected,0.00021058327378769182
2022-02-16T00:00:00,,,,,,,Infected,0.00018663193790464044
2022-02-17T00:00:00,,,,,,,Infected,0.00016536567770677153
2022-02-18T00:00:00,,,,,,,Infected,0.00014650795114879589
2022-02-19T00:00:00,,,,,,,Infected,0.00012980638382897896
2022-02-20T00:00:00,,,,,,,Infected,0.0001150253552471771
2022-02-21T00:00:00,,,,,,,Infected,0.00010194599880483776
2022-02-22T00:00:00,,,,,,,Infected,9.036620180499908e-05
2022-02-23T00:00:00,,,,,,,Infected,8.01006054522903e-05
2022-02-24T00:00:00,,,,,,,Infected,7.098152035030296e-05
2022-02-25T00:00:00,,,,,,,Infected,6.287935713418107e-05
2022-02-26T00:00:00,,,,,,,Infected,5.5694930662856193e-05
2022-02-27T00:00:00,,,,,,,Infected,4.933497590448436e-05
2022-02-28T00:00:00,,,,,,,Infected,4.3711396719692594e-05
2022-03-01T00:00:00,,,,,,,Infected,3.874126586157903e-05
2022-03-02T00:00:00,,,,,,,Infected,3.4346824975712756e-05
2022-03-03T00:00:00,,,,,,,Infected,3.0455484600133935e-05
2022-03-04T00:00:00,,,,,,,Infected,2.69998241653538e-05
2022-03-05T00:00:00,,,,,,,Infected,2.3920965449352575e-05
2022-03-06T00:00:00,,,,,,,Infected,2.1182570733004255e-05
2022-03-07T00:00:00,,,,,,,Infected,1.875402741725148e-05
2022-03-08T00:00:00,,,,,,,Infected,1.6605649145543157e-05
2022-03-09T00:00:00,,,,,,,Infected,1.4708845914990625e-05
2022-03-10T00:00:00,,,,,,,Infected,1.3036124076367646e-05
2022-03-11T00:00:00,,,,,,,Infected,1.1561086334110456e-05
2022-03-12T00:00:00,,,,,,,Infected,1.0258431746317663e-05
2022-03-13T00:00:00,,,,,,,Infected,9.10395572475039e-06
2022-03-14T00:00:00,,,,,,,Infected,8.074550034832067e-06
2022-03-15T00:00:00,,,,,,,Infected,7.151779111030152e-06
2022-03-16T00:00:00,,,,,,,Infected,6.328400727977697e-06
2022-03-17T00:00:00,,,,,,,Infected,5.596950835369275e-06
2022-03-18T00:00:00,,,,,,,Infected,4.94989760411661e-06
2022-03-19T00:00:00,,,,,,,Infected,4.379703892144771e-06
2022-03-20T00:00:00,,,,,,,Infected,3.878827244392162e-06
2022-03-21T00:00:00,,,,,,,Infected,3.4397198928105347e-06
2022-03-22T00:00:00,,,,,,,Infected,3.0548287563649836e-06
2022-03-23T00:00:00,,,,,,,Infected,2.716595441033956e-06
2022-03-24T00:00:00,,,,,,,Infected,2.417456239809199e-06
2022-03-25T00:00:00,,,,,,,Infected,2.1498421326958394e-06
