timestamp,country,admin1,admin2,admin3,lat,lng,feature,value
2022-01-01T00:00:00,,,,,,,Infected,0.16591632257339395
2022-01-02T00:00:00,,,,,,,Infected,0.1291204643497904
2022-01-03T00:00:00,,,,,,,Infected,0.10102805581532243
2022-01-04T00:00:00,,,,,,,Infected,0.07957653028458025
2022-01-05T00:00:00,,,,,,,Infected,0.0631910776917621
2022-01-06T00:00:00,,,,,,,Infected,0.05067083553027884
2022-01-07T00:00:00,,,,,,,Infected,0.04109690803974635
2022-01-08T00:00:00,,,,,,,Infected,0.0337719229664496
2022-01-09T00:00:00,,,,,,,Infected,0.028159716657988856
2022-01-10T00:00:00,,,,,,,Infected,0.023855978498004495
2022-01-11T00:00:00,,,,,,,Infected,0.02054818057510165
2022-01-12T00:00:00,,,,,,,Infected,0.018000899838289338
2022-01-13T00:00:00,,,,,,,Infected,0.016033968007840228
2022-01-14T00:00:00,,,,,,,Infected,0.014508245539325702
2022-01-15T00:00:00,,,,,,,Infected,0.01332099019329193
2022-01-16T00:00:00,,,,,,,Infected,0.012390880884997185
2022-01-17T00:00:00,,,,,,,Infected,0.011656939854629293
2022-01-18T00:00:00,,,,,,,Infected,0.011073831689271483
2022-01-19T00:00:00,,,,,,,Infected,0.010605042040884926
2022-01-20T00:00:00,,,,,,,Infected,0.010223703833387627
2022-01-21T00:00:00,,,,,,,Infected,0.009909972381962995
2022-01-22T00:00:00,,,,,,,Infected,0.009647541442016823
2022-01-23T00:00:00,,,,,,,Infected,0.009424228237382723
2022-01-24T00:00:00,,,,,,,Infected,0.009231532055058136
2022-01-25T00:00:00,,,,,,,Infected,0.009062367947408239
2022-01-26T00:00:00,,,,,,,Infected,0.008910983063595309
2022-01-27T00:00:00,,,,,,,Infected,0.008773598109433891
2022-01-28T00:00:00,,,,,,,Infected,0.008647351068209679
2022-01-29T00:00:00,,,,,,,Infected,0.0085297353460605
2022-01-30T00:00:00,,,,,,,Infected,0.008418699898984397
2022-01-31T00:00:00,,,,,,,Infected,0.008313049970559185
2022-02-01T00:00:00,,,,,,,Infected,0.0082118752967473
2022-02-02T00:00:00,,,,,,,Infected,0.008114331778417076
2022-02-03T00:00:00,,,,,,,Infected,0.008019648268466085
2022-02-04T00:00:00,,,,,,,Infected,0.007927335650232655
2022-02-05T00:00:00,,,,,,,Infected,0.00783715758182096
2022-02-06T00:00:00,,,,,,,Infected,0.007748876660485494
2022-02-07T00:00:00,,,,,,,Infected,0.007662251454587704
2022-02-08T00:00:00,,,,,,,Infected,0.007577036553885499
2022-02-09T00:00:00,,,,,,,Infected,0.0074930654244314615
2022-02-10T00:00:00,,,,,,,Infected,0.007410305982433722
2022-02-11T00:00:00,,,,,,,Infected,0.007328712186837614
2022-02-12T00:00:00,,,,,,,Infected,0.007248227652519872
2022-02-13T00:00:00,,,,,,,Infected,0.007168785650288628
2022-02-14T00:00:00,,,,,,,Infected,0.007090309106883422
2022-02-15T00:00:00,,,,,,,Infected,0.007012734954152203
2022-02-16T00:00:00,,,,,,,Infected,0.0069360699010813905
2022-02-17T00:00:00,,,,,,,Infected,0.006860308760513512
2022-02-18T00:00:00,,,,,,,Infected,0.006785440185089458
2022-02-19T00:00:00,,,,,,,Infected,0.006711447667086393
2022-02-20T00:00:00,,,,,,,Infected,0.006638309538417765
2022-02-21T00:00:00,,,,,,,Infected,0.0065659989706332925
2022-02-22T00:00:00,,,,,,,Infected,0.006494484245006671
2022-02-23T00:00:00,,,,,,,Infected,0.006423755094197961
2022-02-24T00:00:00,,,,,,,Infected,0.006353815674632308
2022-02-25T00:00:00,,,,,,,Infected,0.006284661580628298
2022-02-26T00:00:00,,,,,,,Infected,0.0062162865182727785
2022-02-27T00:00:00,,,,,,,Infected,0.006148682305420866
2022-02-28T00:00:00,,,,,,,Infected,0.0060818388716959385
2022-03-01T00:00:00,,,,,,,Infected,0.006015744258489647
2022-03-02T00:00:00,,,,,,,Infected,0.0059503846189618995
2022-03-03T00:00:00,,,,,,,Infected,0.005885744218040876
2022-03-04T00:00:00,,,,,,,Infected,0.005821806300352441
2022-03-05T00:00:00,,,,,,,Infected,0.00575856552870113
2022-03-06T00:00:00,,,,,,,Infected,0.005696021093440988
2022-03-07T00:00:00,,,,,,,Infected,0.005634170235565881
2022-03-08T00:00:00,,,,,,,Infected,0.005573008927246335
2022-03-09T00:00:00,,,,,,,Infected,0.005512531871829547
2022-03-10T00:00:00,,,,,,,Infected,0.005452732503839376
2022-03-11T00:00:00,,,,,,,Infected,0.005393602988976348
2022-03-12T00:00:00,,,,,,,Infected,0.005335134224117653
2022-03-13T00:00:00,,,,,,,Infected,0.005277315837317147
2022-03-14T00:00:00,,,,,,,Infected,0.005220136187805354
2022-03-15T00:00:00,,,,,,,Infected,0.005163582365989457
2022-03-16T00:00:00,,,,,,,Infected,0.005107640193453314
2022-03-17T00:00:00,,,,,,,Infected,0.005052294165729315
2022-03-18T00:00:00,,,,,,,Infected,0.004997535898795386
2022-03-19T00:00:00,,,,,,,Infected,0.004943370141243265
2022-03-20T00:00:00,,,,,,,Infected,0.004889800666076097
2022-03-21T00:00:00,,,,,,,Infected,0.004836828991928828
2022-03-22T00:00:00,,,,,,,Infected,0.004784454383068214
2022-03-23T00:00:00,,,,,,,Infected,0.004732673849392812
2022-03-24T00:00:00,,,,,,,Infected,0.004681482146432987
2022-03-25T00:00:00,,,,,,,Infected,0.004630871775350909
2022-03-26T00:00:00,,,,,,,Infected,0.004580832982940554
2022-03-27T00:00:00,,,,,,,Infected,0.004531353761627702
2022-03-28T00:00:00,,,,,,,Infected,0.004482419849469937
2022-03-29T00:00:00,,,,,,,Infected,0.004434014730156653
2022-03-30T00:00:00,,,,,,,Infected,0.004386119633009046
2022-03-31T00:00:00,,,,,,,Infected,0.0043387135329801185
2022-04-01T00:00:00,,,,,,,Infected,0.004291794800466742
2022-04-02T00:00:00,,,,,,,Infected,0.004245388475151303
2022-04-03T00:00:00,,,,,,,Infected,0.0041994959651815225
2022-04-04T00:00:00,,,,,,,Infected,0.004154116216383628
2022-04-05T00:00:00,,,,,,,Infected,0.004109246029754484
2022-04-06T00:00:00,,,,,,,Infected,0.004064880061461589
2022-04-07T00:00:00,,,,,,,Infected,0.0040210108228430795
2022-04-08T00:00:00,,,,,,,Infected,0.003977628680407728
2022-04-09T00:00:00,,,,,,,Infected,0.003934721855834938
2022-04-10T00:00:00,,,,,,,Infected,0.0038922764259747547
2022-04-11T00:00:00,,,,,,,Infected,0.0038502775683081237
2022-04-12T00:00:00,,,,,,,Infected,0.0038087322857066263
2022-04-13T00:00:00,,,,,,,Infected,0.003767642802897538
2022-04-14T00:00:00,,,,,,,Infected,0.0037270047404434794
2022-04-15T00:00:00,,,,,,,Infected,0.0036868133069244287
2022-04-16T00:00:00,,,,,,,Infected,0.003647063298937721
2022-04-17T00:00:00,,,,,,,Infected,0.003607749101098048
2022-04-18T00:00:00,,,,,,,Infected,0.0035688646860374596
2022-04-19T00:00:00,,,,,,,Infected,0.003530403614405365
2022-04-20T00:00:00,,,,,,,Infected,0.0034923598869054735
2022-04-21T00:00:00,,,,,,,Infected,0.0034547308995149547
2022-04-22T00:00:00,,,,,,,Infected,0.0034175125144179606
2022-04-23T00:00:00,,,,,,,Infected,0.0033807002725904332
2022-04-24T00:00:00,,,,,,,Infected,0.0033442896564937013
2022-04-25T00:00:00,,,,,,,Infected,0.0033082760900744793
2022-04-26T00:00:00,,,,,,,Infected,0.00327265493876487
2022-04-27T00:00:00,,,,,,,Infected,0.0032374215094823637
2022-04-28T00:00:00,,,,,,,Infected,0.00320257119616565
2022-04-29T00:00:00,,,,,,,Infected,0.0031681001518444937
2022-04-30T00:00:00,,,,,,,Infected,0.0031340042236171965
2022-05-01T00:00:00,,,,,,,Infected,0.0031002792222360833
2022-01-01T00:00:00,,,,,,,Exposed,0.2409789706993371
2022-01-02T00:00:00,,,,,,,Exposed,0.239060437783925
2022-01-03T00:00:00,,,,,,,Exposed,0.23731657744370616
2022-01-04T00:00:00,,,,,,,Exposed,0.2355763725644108
2022-01-05T00:00:00,,,,,,,Exposed,0.23376449714866068
2022-01-06T00:00:00,,,,,,,Exposed,0.23185645973953264
2022-01-07T00:00:00,,,,,,,Exposed,0.22985300541198403
2022-01-08T00:00:00,,,,,,,Exposed,0.22776628424321402
2022-01-09T00:00:00,,,,,,,Exposed,0.22561252679422691
2022-01-10T00:00:00,,,,,,,Exposed,0.2234079865477487
2022-01-11T00:00:00,,,,,,,Exposed,0.2211675975441771
2022-01-12T00:00:00,,,,,,,Exposed,0.21890404475370207
2022-01-13T00:00:00,,,,,,,Exposed,0.21662776145401624
2022-01-14T00:00:00,,,,,,,Exposed,0.21434733358421493
2022-01-15T00:00:00,,,,,,,Exposed,0.2120692833256056
2022-01-16T00:00:00,,,,,,,Exposed,0.20979891880885715
2022-01-17T00:00:00,,,,,,,Exposed,0.20754027246845527
2022-01-18T00:00:00,,,,,,,Exposed,0.20529631523800326
2022-01-19T00:00:00,,,,,,,Exposed,0.20306944302911942
2022-01-20T00:00:00,,,,,,,Exposed,0.20086136834009868
2022-01-21T00:00:00,,,,,,,Exposed,0.1986732891779136
2022-01-22T00:00:00,,,,,,,Exposed,0.19650615855594533
2022-01-23T00:00:00,,,,,,,Exposed,0.1943606256109707
2022-01-24T00:00:00,,,,,,,Exposed,0.1922370569805856
2022-01-25T00:00:00,,,,,,,Exposed,0.1901357191693696
2022-01-26T00:00:00,,,,,,,Exposed,0.18805678356078404
2022-01-27T00:00:00,,,,,,,Exposed,0.1860002671451004
2022-01-28T00:00:00,,,,,,,Exposed,0.18396611844150346
2022-01-29T00:00:00,,,,,,,Exposed,0.18195426373185788
2022-01-30T00:00:00,,,,,,,Exposed,0.17996459810032572
2022-01-31T00:00:00,,,,,,,Exposed,0.17799694927744017
2022-02-01T00:00:00,,,,,,,Exposed,0.17605112565603895
2022-02-02T00:00:00,,,,,,,Exposed,0.17412693459133174
2022-02-03T00:00:00,,,,,,,Exposed,0.17222418178816187
2022-02-04T00:00:00,,,,,,,Exposed,0.17034265272826837
2022-02-05T00:00:00,,,,,,,Exposed,0.16848211467193203
2022-02-06T00:00:00,,,,,,,Exposed,0.16664233850087612
2022-02-07T00:00:00,,,,,,,Exposed,0.16482309892490185
2022-02-08T00:00:00,,,,,,,Exposed,0.16302417447736653
2022-02-09T00:00:00,,,,,,,Exposed,0.16124534009130836
2022-02-10T00:00:00,,,,,,,Exposed,0.1594863619980169
2022-02-11T00:00:00,,,,,,,Exposed,0.15774701070322134
