timestamp,country,admin1,admin2,admin3,lat,lng,feature,value
2022-01-01T00:00:00,,,,,,,Infected,0.08420069276324514
2022-01-02T00:00:00,,,,,,,Infected,0.08458609258034967
2022-01-03T00:00:00,,,,,,,Infected,0.08552106906337399
2022-01-04T00:00:00,,,,,,,Infected,0.08667363305643482
2022-01-05T00:00:00,,,,,,,Infected,0.08792771970558598
2022-01-06T00:00:00,,,,,,,Infected,0.08923841295575648
2022-01-07T00:00:00,,,,,,,Infected,0.09051137072514323
2022-01-08T00:00:00,,,,,,,Infected,0.09168866790143823
2022-01-09T00:00:00,,,,,,,Infected,0.09271346538539774
2022-01-10T00:00:00,,,,,,,Infected,0.09355083437472941
2022-01-11T00:00:00,,,,,,,Infected,0.09417430526349119
2022-01-12T00:00:00,,,,,,,Infected,0.09456212768815711
2022-01-13T00:00:00,,,,,,,Infected,0.09468414144355158
2022-01-14T00:00:00,,,,,,,Infected,0.0944923542357476
2022-01-15T00:00:00,,,,,,,Infected,0.09391296620096817
2022-01-16T00:00:00,,,,,,,Infected,0.09283745040957087
2022-01-17T00:00:00,,,,,,,Infected,0.09110819816195466
2022-01-18T00:00:00,,,,,,,Infected,0.08849471017990565
2022-01-19T00:00:00,,,,,,,Infected,0.08466845284774935
2022-01-20T00:00:00,,,,,,,Infected,0.07930886279942208
2022-01-21T00:00:00,,,,,,,Infected,0.07295352325618462
2022-01-22T00:00:00,,,,,,,Infected,0.06705478063249459
2022-01-23T00:00:00,,,,,,,Infected,0.06216640321619983
2022-01-24T00:00:00,,,,,,,Infected,0.058102100472629044
2022-01-25T00:00:00,,,,,,,Infected,0.05454110855598883
2022-01-26T00:00:00,,,,,,,Infected,0.051253686715652856
2022-01-27T00:00:00,,,,,,,Infected,0.04813072699802992
2022-01-28T00:00:00,,,,,,,Infected,0.04514632885038061
2022-01-29T00:00:00,,,,,,,Infected,0.04231598550930921
2022-01-30T00:00:00,,,,,,,Infected,0.041760490298183246
2022-01-01T00:00:00,,,,,,,Exposed,0.10469951043326549
2022-01-02T00:00:00,,,,,,,Exposed,0.10386182690824747
2022-01-03T00:00:00,,,,,,,Exposed,0.10183263628578308
2022-01-04T00:00:00,,,,,,,Exposed,0.09931874209046379
2022-01-05T00:00:00,,,,,,,Exposed,0.09653092753824287
2022-01-06T00:00:00,,,,,,,Exposed,0.09349946780799046
2022-01-07T00:00:00,,,,,,,Exposed,0.09035272581820285
2022-01-08T00:00:00,,,,,,,Exposed,0.08713839051872753
2022-01-09T00:00:00,,,,,,,Exposed,0.08391838150319848
2022-01-10T00:00:00,,,,,,,Exposed,0.08071578069940481
2022-01-11T00:00:00,,,,,,,Exposed,0.07753997094322207
2022-01-12T00:00:00,,,,,,,Exposed,0.0743716912618057
2022-01-13T00:00:00,,,,,,,Exposed,0.07117852181920892
2022-01-14T00:00:00,,,,,,,Exposed,0.06792174358942098
2022-01-15T00:00:00,,,,,,,Exposed,0.0645648624822282
2022-01-16T00:00:00,,,,,,,Exposed,0.06107055226903734
2022-01-17T00:00:00,,,,,,,Exposed,0.05739662273961148
2022-01-18T00:00:00,,,,,,,Exposed,0.05348803626613364
2022-01-19T00:00:00,,,,,,,Exposed,0.049275786218251044
2022-01-20T00:00:00,,,,,,,Exposed,0.04475783907127222
2022-01-21T00:00:00,,,,,,,Exposed,0.04040875676401657
2022-01-22T00:00:00,,,,,,,Exposed,0.0368695373958578
2022-01-23T00:00:00,,,,,,,Exposed,0.03413147993211674
2022-01-24T00:00:00,,,,,,,Exposed,0.031930813823181046
2022-01-25T00:00:00,,,,,,,Exposed,0.03003462375306155
2022-01-26T00:00:00,,,,,,,Exposed,0.02829775967864386
2022-01-27T00:00:00,,,,,,,Exposed,0.026652105012860996
2022-01-28T00:00:00,,,,,,,Exposed,0.02507829729390257
2022-01-29T00:00:00,,,,,,,Exposed,0.023581344684057252
2022-01-30T00:00:00,,,,,,,Exposed,0.02328682743235135
2022-01-01T00:00:00,,,,,,,Total_population,0.05014471325836029
2022-01-02T00:00:00,,,,,,,Total_population,0.05014471325836029
2022-01-03T00:00:00,,,,,,,Total_population,0.05014471325836029
2022-01-04T00:00:00,,,,,,,Total_population,0.05014471325836029
2022-01-05T00:00:00,,,,,,,Total_population,0.05014471325836029
2022-01-06T00:00:00,,,,,,,Total_population,0.05014471325836029
2022-01-07T00:00:00,,,,,,,Total_population,0.05014471325836029
2022-01-08T00:00:00,,,,,,,Total_population,0.05014471325836029
2022-01-09T00:00:00,,,,,,,Total_population,0.05014471325836029
2022-01-10T00:00:00,,,,,,,Total_population,0.05014471325836029
2022-01-11T00:00:00,,,,,,,Total_population,0.05014471325836029
2022-01-12T00:00:00,,,,,,,Total_population,0.05014471325836029
2022-01-13T00:00:00,,,,,,,Total_population,0.05014471325836029
2022-01-14T00:00:00,,,,,,,Total_population,0.05014471325836029
2022-01-15T00:00:00,,,,,,,Total_population,0.05014471325836029
2022-01-16T00:00:00,,,,,,,Total_population,0.05014471325836029
2022-01-17T00:00:00,,,,,,,Total_population,0.05014471325836029
2022-01-18T00:00:00,,,,,,,Total_population,0.05014471325836029
2022-01-19T00:00:00,,,,,,,Total_population,0.05014471325836029
2022-01-20T00:00:00,,,,,,,Total_population,0.05014471325836029
2022-01-21T00:00:00,,,,,,,Total_population,0.05014471325836029
2022-01-22T00:00:00,,,,,,,Total_population,0.05014471325836029
2022-01-23T00:00:00,,,,,,,Total_population,0.05014471325836029
2022-01-24T00:00:00,,,,,,,Total_population,0.05014471325836029
2022-01-25T00:00:00,,,,,,,Total_population,0.05014471325836029
2022-01-26T00:00:00,,,,,,,Total_population,0.05014471325836029
2022-01-27T00:00:00,,,,,,,Total_population,0.05014471325836029
2022-01-28T00:00:00,,,,,,,Total_population,0.05014471325836029
2022-01-29T00:00:00,,,,,,,Total_population,0.05014471325836029
2022-01-30T00:00:00,,,,,,,Total_population,0.05014471325836029
2022-01-01T00:00:00,,,,,,,Recovered,0.4117198528218148
2022-01-02T00:00:00,,,,,,,Recovered,0.3725586670085931
2022-01-03T00:00:00,,,,,,,Recovered,0.2890304468742797
2022-01-04T00:00:00,,,,,,,Recovered,0.20621761699921445
2022-01-05T00:00:00,,,,,,,Recovered,0.13778113751414545
2022-01-06T00:00:00,,,,,,,Recovered,0.08619443333072348
2022-01-07T00:00:00,,,,,,,Recovered,0.05171753632556434
2022-01-08T00:00:00,,,,,,,Recovered,0.030545563660046418
2022-01-09T00:00:00,,,,,,,Recovered,0.0185896884797242
2022-01-10T00:00:00,,,,,,,Recovered,0.012277170687157493
2022-01-11T00:00:00,,,,,,,Recovered,0.009150701324089489
2022-01-12T00:00:00,,,,,,,Recovered,0.007695015773553933
2022-01-13T00:00:00,,,,,,,Recovered,0.007062594688393016
2022-01-14T00:00:00,,,,,,,Recovered,0.006803891761324936
2022-01-15T00:00:00,,,,,,,Recovered,0.006689530383521815
2022-01-16T00:00:00,,,,,,,Recovered,0.006605778130191773
2022-01-17T00:00:00,,,,,,,Recovered,0.006495896102109518
2022-01-18T00:00:00,,,,,,,Recovered,0.006326338472654949
2022-01-19T00:00:00,,,,,,,Recovered,0.006067873403516419
2022-01-20T00:00:00,,,,,,,Recovered,0.0056951560654563155
2022-01-21T00:00:00,,,,,,,Recovered,0.005245712797974263
2022-01-22T00:00:00,,,,,,,Recovered,0.004826705104569671
2022-01-23T00:00:00,,,,,,,Recovered,0.004479537367775075
