timestamp,country,admin1,admin2,admin3,lat,lng,feature,value
2022-01-01T00:00:00,,,,,,,Infected,0.013497447786440244
2022-01-02T00:00:00,,,,,,,Infected,0.013574305209840345
2022-01-03T00:00:00,,,,,,,Infected,0.013651445189720295
2022-01-04T00:00:00,,,,,,,Infected,0.013728847668489103
2022-01-05T00:00:00,,,,,,,Infected,0.013806491796121614
2022-01-06T00:00:00,,,,,,,Infected,0.013884355912782672
2022-01-07T00:00:00,,,,,,,Infected,0.013962417870106455
2022-01-08T00:00:00,,,,,,,Infected,0.014040654716817298
2022-01-09T00:00:00,,,,,,,Infected,0.014119042673565927
2022-01-10T00:00:00,,,,,,,Infected,0.014197557132929455
2022-01-11T00:00:00,,,,,,,Infected,0.014276172659411378
2022-01-12T00:00:00,,,,,,,Infected,0.014354862989441584
2022-01-13T00:00:00,,,,,,,Infected,0.014433601031376343
2022-01-14T00:00:00,,,,,,,Infected,0.014512358865498317
2022-01-15T00:00:00,,,,,,,Infected,0.014591107744016552
2022-01-16T00:00:00,,,,,,,Infected,0.014669818091066482
2022-01-17T00:00:00,,,,,,,Infected,0.014748459502709928
2022-01-18T00:00:00,,,,,,,Infected,0.014827000746935094
2022-01-19T00:00:00,,,,,,,Infected,0.014905409763656582
2022-01-20T00:00:00,,,,,,,Infected,0.014983653664715369
2022-01-21T00:00:00,,,,,,,Infected,0.015061698733878831
2022-01-22T00:00:00,,,,,,,Infected,0.015139510426840716
2022-01-23T00:00:00,,,,,,,Infected,0.015217053371221164
2022-01-24T00:00:00,,,,,,,Infected,0.015294291366566718
2022-01-25T00:00:00,,,,,,,Infected,0.015371190468467567
2022-01-26T00:00:00,,,,,,,Infected,0.015447719848182327
2022-01-27T00:00:00,,,,,,,Infected,0.015523837724453544
2022-01-28T00:00:00,,,,,,,Infected,0.015599501330825697
2022-01-29T00:00:00,,,,,,,Infected,0.015674667550490396
2022-01-30T00:00:00,,,,,,,Infected,0.01574929291628638
2022-01-31T00:00:00,,,,,,,Infected,0.01582333361069954
2022-02-01T00:00:00,,,,,,,Infected,0.01589674546586288
2022-02-02T00:00:00,,,,,,,Infected,0.015969483963556547
2022-02-03T00:00:00,,,,,,,Infected,0.01604150423520782
2022-02-04T00:00:00,,,,,,,Infected,0.016112761061891114
2022-02-05T00:00:00,,,,,,,Infected,0.01618320887432798
2022-02-06T00:00:00,,,,,,,Infected,0.01625280175288709
2022-02-07T00:00:00,,,,,,,Infected,0.01632149342758427
2022-02-08T00:00:00,,,,,,,Infected,0.016389237278082464
2022-02-09T00:00:00,,,,,,,Infected,0.016455986333691757
2022-02-10T00:00:00,,,,,,,Infected,0.016521693273369362
2022-02-11T00:00:00,,,,,,,Infected,0.016586310425719637
2022-02-12T00:00:00,,,,,,,Infected,0.016649789768994058
2022-02-13T00:00:00,,,,,,,Infected,0.01671208293109125
2022-02-14T00:00:00,,,,,,,Infected,0.016773141189556955
2022-02-15T00:00:00,,,,,,,Infected,0.016832915471584074
2022-02-16T00:00:00,,,,,,,Infected,0.016891356354012618
2022-02-17T00:00:00,,,,,,,Infected,0.01694841406332974
2022-02-18T00:00:00,,,,,,,Infected,0.01700403847566973
2022-02-19T00:00:00,,,,,,,Infected,0.01705817911681401
2022-02-20T00:00:00,,,,,,,Infected,0.017110785162191125
2022-02-21T00:00:00,,,,,,,Infected,0.01716180543687679
2022-02-22T00:00:00,,,,,,,Infected,0.017211188415593794
